ID, URL, RETWEET ID, TEXT, USER NAME, SCREEN NAME, CREATED, FINDER
1128566018341777409,https://twitter.com/statuses/1128566018341777409,1128810246967844865,"RT @KPCGroupe: @VivaTech C'est DEMAIN.On se donne RDV sur le stand @sap (HALL 1) pour découvrir notre solution de pilotage de SMARTBUILDING…","MinecraftEarth / Harry Potter Wizards Unite France",Pegamax2,"Wed, 15 May 2019 23:51:49 +0000", Echo
1128675311544164352,https://twitter.com/statuses/1128675311544164352,1128810236196925440,"RT @liquidtelecom: Our #IoT project with @Code4Africa to monitor air pollution in Kenya won Most Innovative Service at last night's #EastAf…","ngesa marvin",Ngesa254,"Wed, 15 May 2019 23:51:47 +0000", Echo
1128575930149031937,https://twitter.com/statuses/1128575930149031937,1128810164742774784,"RT @KPCGroupe: [#VivaTech] ?? J-1 . @vivatechnology Comment vivre mieux au bureau mieux grâce à la technologie ?  RDV du 16 au 18 mai sur l…","MinecraftEarth / Harry Potter Wizards Unite France",Pegamax2,"Wed, 15 May 2019 23:51:30 +0000", Echo
1124896354411528192,https://twitter.com/statuses/1124896354411528192,1128810071637594112,"RT @Claire_Harris82: Technologies of the next ERA!  #Infographic #tech #technology #innovation #cloud #mobile #cybersecurity #AI #KI #IoT #…","Top Crypto Currency Club",CrytpoInfo,"Wed, 15 May 2019 23:51:08 +0000", Echo
1128809848689385472,https://twitter.com/statuses/1128809848689385472,1128809975336169472,"RT @mockuptiger: Don't find #customers for your #products, find #products for your #customers.— Seth Godiin https://t.co/EwjfRV8xTU  #ux #I…","Security Testing",sectest9,"Wed, 15 May 2019 23:50:45 +0000", Echo
1128702900530753536,https://twitter.com/statuses/1128702900530753536,1128809918910193664,"RT @EricssonNA: Deliver the services of today while improving the future of tomorrow, all driven by #5G and #IoT. That's the 5G switch made…","James V Greco,Artist",greco_james,"Wed, 15 May 2019 23:50:31 +0000", Echo
1128809840262995968,https://twitter.com/statuses/1128809840262995968,1128809840262995968,"Customers can now seamlessly run, manage, and secure applications across @VMware environments and @Azure. Learn mor… https://t.co/DAerrUoDad","Alyssa Fitzpatrick",alysfitz,"Wed, 15 May 2019 23:50:12 +0000", Echo
1128785884017565696,https://twitter.com/statuses/1128785884017565696,1128809835439546368,"RT @wwt_inc: WWT's @bobelf: intentional infrastructure investments that are driven by business outcomes will be critical in monetizing #5G-…","Justin T. Collier MD",JustinCollierMD,"Wed, 15 May 2019 23:50:11 +0000", Echo
1128809807438372865,https://twitter.com/statuses/1128809807438372865,1128809807438372865,"Real-time #container visibility, managing transport complexity and #intermodal assed optimisation. These are just a… https://t.co/eI0U2xxkwS","ORBCOMM",ORBCOMM_Inc,"Wed, 15 May 2019 23:50:05 +0000", Echo
1128809429976125440,https://twitter.com/statuses/1128809429976125440,1128809733195018240,"RT @CloudExpo: CloudEXPO Exhibit Floor TRIPLED in size from November 2018 New York to June 2019 Santa Clara !  #HybridCloud #DevOps #BigDat…","@ThingsEXPO",ThingsExpo,"Wed, 15 May 2019 23:49:47 +0000", Echo
1128809726223847424,https://twitter.com/statuses/1128809726223847424,1128809726223847424,"Swing by the AltSource booth (1445) at #IoTWorld to enter our raffle for an Amazon Alexa Echo Show. And learn more… https://t.co/N9qOj2yFUK","AltSource, Inc",altsourceinc,"Wed, 15 May 2019 23:49:45 +0000", Echo
1128534414034636801,https://twitter.com/statuses/1128534414034636801,1128809724219203584,"RT @HarbRimah: 7 amazing technologies we’ll see by 2030  #futureofwork #ai #iot #ml #automation #robotics #EmergingTechnologies #Sustainabi…","Amjad Abbas",AmjadAbbasA,"Wed, 15 May 2019 23:49:45 +0000", Echo
1128809706439364608,https://twitter.com/statuses/1128809706439364608,1128809706439364608,"The best alarm clock of 2019 - CNET: #AI #IoT #BigData cc: @MikeQuindazzi https://t.co/i4VLnj7nao https://t.co/FFOiMnpbUY","Joe Bond",BigData_Joe,"Wed, 15 May 2019 23:49:40 +0000", Echo
1128790550700810241,https://twitter.com/statuses/1128790550700810241,1128809533084753922,"RT @KADGLOBAL: #VivaTech2019 #innovation #IoT #Firstlook ?? ??#Batmobile ?@Kevin_Jackson? ?@TamaraMcCleary? ?@MikeQuindazzi? ?@sstoesser? ?@i…","IoT Certified",IoTcertified,"Wed, 15 May 2019 23:48:59 +0000", Echo
1128799749623230464,https://twitter.com/statuses/1128799749623230464,1128809522787696641,"RT @Kevin_Jackson: Complete transparency and coordination of all logistics operations can be achieved with the use of @BoschSI solutions. #…","IoT Certified",IoTcertified,"Wed, 15 May 2019 23:48:57 +0000", Echo
1128808687878004736,https://twitter.com/statuses/1128808687878004736,1128809389043933184,"RT @ThingsExpo: 10 Companies to Exhibit at CloudEXPO Silicon Valley Poland DX Pavilion   #CloudNative #Serverless #AI #IoT #IIoT #API #DevO…","CloudEXPO ®",CloudExpo,"Wed, 15 May 2019 23:48:25 +0000", Echo
1128808376513847296,https://twitter.com/statuses/1128808376513847296,1128809380500168704,"RT @ThingsExpo: Trend Micro to Exhibit June 24-26 at CloudEXPO Silicon Valley   @TrendMicro #Mobile #Cloud #HybridCloud #AI #CIO #DevOps #D…","CloudEXPO ®",CloudExpo,"Wed, 15 May 2019 23:48:23 +0000", Echo
1128807733032050689,https://twitter.com/statuses/1128807733032050689,1128809352545091584,"RT @ThingsExpo: Announcing Data Theorem to Exhibit at CloudEXPO Silicon Valley   https://t.co/RTJyEk43DV  @DataTheorem #HybridCloud #Cloud…","CloudEXPO ®",CloudExpo,"Wed, 15 May 2019 23:48:16 +0000", Echo
1128805389636689930,https://twitter.com/statuses/1128805389636689930,1128809211218006017,"RT @ThingsExpo: Our Technology Sponsor ThousandEyes to Exhibit &amp; Present at CloudEXPO  @ThousandEyes #Mobile #Cloud #HybridCloud #AI #IoT #…","CloudEXPO ®",CloudExpo,"Wed, 15 May 2019 23:47:42 +0000", Echo
1128802238418300929,https://twitter.com/statuses/1128802238418300929,1128809201336291331,"RT @apnic: Check it out #IoT #netsec #infosec followers and add to the standard. https://t.co/O9S30q43EC","Pablo Carboni",pcarboni,"Wed, 15 May 2019 23:47:40 +0000", Echo
1128809162614272000,https://twitter.com/statuses/1128809162614272000,1128809162614272000,"?#LPWA ??????MONOist??????????????????????????????????????????????????????????????????????????????3???????????????… https://t.co/FLsFc02TKQ","???? (Max@SORACOM)",ma2shita,"Wed, 15 May 2019 23:47:31 +0000", Echo
1128690653909614592,https://twitter.com/statuses/1128690653909614592,1128809122483318784,"RT @ClaroColombia: “#IoTClaro brinda soluciones para todos los tipos de industria.” Pedro Ángel Montagut, Coordinador de proyectos #IoT. #E…","Carlos Jimenez",CarlosJimenezD_,"Wed, 15 May 2019 23:47:21 +0000", Echo
1128677198926315521,https://twitter.com/statuses/1128677198926315521,1128809106700144641,"RT @AdvancedTds: For your viewing pleasure!   #advancedTDS   #TheBlueprint has been released!  https://t.co/vhWhuTmkZC  #RELAY #manufacturi…","THE QRIGINAL JQKER",TJqker,"Wed, 15 May 2019 23:47:17 +0000", Echo
1127167221447430144,https://twitter.com/statuses/1127167221447430144,1128809047707324417,"RT @MikeQuindazzi: Ready for #MobilePayments? 76% of #Consumers still carry cash, daily &gt;&gt;&gt; @VisualCap via @MikeQuindazzi &gt;&gt;&gt; #FinTech #Dig…","Kimberly Duncan",kimberl87759219,"Wed, 15 May 2019 23:47:03 +0000", Echo
1128808950139359232,https://twitter.com/statuses/1128808950139359232,1128808950139359232,"Global Machine-to-Machine (M2M) Connections Market by Types, Applications, Co... https://t.co/eXDfFizSi1 #IoT","Internet of Things",TheIoT,"Wed, 15 May 2019 23:46:40 +0000", Echo
1128808816701857792,https://twitter.com/statuses/1128808816701857792,1128808816701857792,".@XilinxInc refines #AI chips strategy — It’s not just about #NeuralNetworks : https://t.co/vU0MlAudwk  *****… https://t.co/bCP83jdG8L","Kirk Borne",KirkDBorne,"Wed, 15 May 2019 23:46:08 +0000", Echo
1128808723751755776,https://twitter.com/statuses/1128808723751755776,1128808723751755776,"What're the differences between IOTW and IOTEX? What impacts to IoT tech can they each make? Check out this seven-m… https://t.co/bju9lR0pTG","IOTW",IOTW_Official,"Wed, 15 May 2019 23:45:46 +0000", Echo
1128798600685867008,https://twitter.com/statuses/1128798600685867008,1128808715778494464,"RT @DellEMCOEM: Flavio Devide -  @FDevide - @DellTech ‘s IoT Edge CTO &amp; GTM Strategy discusses how to get #Industry4.0 to open architecture…","Intelligent Edge",EdgeIotAi,"Wed, 15 May 2019 23:45:44 +0000", Echo
1128808711655501824,https://twitter.com/statuses/1128808711655501824,1128808711655501824,"HT KirkDBorne :  Check out the news about Tealium's #BigData platform for structuring disparate customer informatio… https://t.co/6M5soLw3yd","Adam Gabriel, #TOP?? #Influencer??",THEAdamGabriel,"Wed, 15 May 2019 23:45:43 +0000", Echo
1128725513822965760,https://twitter.com/statuses/1128725513822965760,1128808647771820032,"RT @LF_Edge: Our presence is strong at #IoTWorld! Visit our booth 610 or any @LF_Edge member booths - @intel, @DellTech, @FogHorn_IoT, @Jun…","LF-Edge-EVE",eve_edge,"Wed, 15 May 2019 23:45:28 +0000", Echo
1128446768088322048,https://twitter.com/statuses/1128446768088322048,1128446768088322048,"#Memory-Efficient Implementation of #EllipticCurve #Cryptography for #IoT,  #IEEE #TDSC https://t.co/MDrLQ3v4nL… https://t.co/Kjsy9EmFuE","Raymond Choo",RaymondChooAu,"Tue, 14 May 2019 23:47:29 +0000", Foxtrot
1128446732646404098,https://twitter.com/statuses/1128446732646404098,1128446732646404098,"A Different Way to Deliver Advanced IoT Applications - Electronic Design https://t.co/qGuLKtRx2f ??#Opines on #IoT #IoTBlogs","IoT Blogs ?? by @TheIoTCloud ??",IoTBlogs,"Tue, 14 May 2019 23:47:21 +0000", Foxtrot
1127017078945398784,https://twitter.com/statuses/1127017078945398784,1128446712438251520,"RT @RaymondChooAu: #Springer’s #CrimeScience “#Cybercrime: #interdisciplinary approaches to cutting #crime and #victimisation in #cyberspac…","CyberSecurity",CyberSecUpdate,"Tue, 14 May 2019 23:47:16 +0000", Foxtrot
1128446677285650432,https://twitter.com/statuses/1128446677285650432,1128446677285650432,"NordVPN kills popular free trial due to widespread abuse: #DeepLearning #IoT #BigData ht: @motorcycletwitt… https://t.co/zOgTKMha1z","Virginia Kelly",virginiakelly78,"Tue, 14 May 2019 23:47:08 +0000", Foxtrot
1128295214181908483,https://twitter.com/statuses/1128295214181908483,1128446520515342336,"RT @TheActiveledger: RT @AnupamBhide: 8 in 10 say #IoT is critical for #business   via @ravikikan @MikeQuindazzi @antgrasso  #AI #CyberSecu…","Kimberly Duncan",kimberl87759219,"Tue, 14 May 2019 23:46:30 +0000", Foxtrot
1117559842741325824,https://twitter.com/statuses/1117559842741325824,1128446505558396928,"RT @PetiteSuze: #bitcoin #cryptocurrency #crypto #cryptomemes #flip #iot #blockchain #fintech #bitcoins #cryptotrading #cryptonews #blockch…","Crypto-Crypto_Crypto",vikacrypto_,"Tue, 14 May 2019 23:46:27 +0000", Foxtrot
1128441115038965761,https://twitter.com/statuses/1128441115038965761,1128446440232181761,"RT @LF_Edge: Earlier today, we announced that @LF_Edge founding member @ZededaEdge provided seed code for Project EVE. Stop by our booth at…","TODO Group",todogroup,"Tue, 14 May 2019 23:46:11 +0000", Foxtrot
1128446407936024581,https://twitter.com/statuses/1128446407936024581,1128446407936024581,"If you are at #IOTWORLD and want to talk about how to bring #IoT solutions Into the #insurance sector just say Hell… https://t.co/jd7ifvjKW8","Carlos Cendra",CarlosCendra,"Tue, 14 May 2019 23:46:03 +0000", Foxtrot
1128446340151894017,https://twitter.com/statuses/1128446340151894017,1128446340151894017,"PODCASTS » IoT Time Podcast S.4 Ep. 19 Schneider Electric https://t.co/71OOBTI6rq #IoTPodcast #IoT #PodcastIT","IoT Podcasts by @TheIoTCloud ??",IoTPodcasts,"Tue, 14 May 2019 23:45:47 +0000", Foxtrot
1128441891987632128,https://twitter.com/statuses/1128441891987632128,1128446085935063041,"RT @IoTSecurity: Security in a Time of IoT https://t.co/5Glie3Z81e #IoTSecurity #IoT #Security","Daniel Fuller",dan_fuller8814,"Tue, 14 May 2019 23:44:47 +0000", Foxtrot
1128389650253524992,https://twitter.com/statuses/1128389650253524992,1128445979752112128,"RT @Keysight: Tomorrow's the last day to submit an entry for our #KeysightIoTChallenge! Act now to share your genius idea that could help b…","Janet Smith",JSmithColorado,"Tue, 14 May 2019 23:44:21 +0000", Foxtrot
1128445938241015809,https://twitter.com/statuses/1128445938241015809,1128445938241015809,"IoTNews » Vodacom drives Internet of Things strategy with IoT.nxt acquisition https://t.co/u2GyDLfqxG by  #IoTNews #IoT","The IoT Cloud ?? by @OpineMediaGroup",TheIoTCloud,"Tue, 14 May 2019 23:44:11 +0000", Foxtrot
1128445931161116672,https://twitter.com/statuses/1128445931161116672,1128445931161116672,"IoTNews » Vodacom drives Internet of Things strategy with IoT.nxt acquisition https://t.co/VwkFtoQUBs #ITNews on #IoT","Opine?IT by @OpineMediaGroup",OpineIT,"Tue, 14 May 2019 23:44:10 +0000", Foxtrot
1128350671021809664,https://twitter.com/statuses/1128350671021809664,1128445929617547274,"RT @grattonboy: Do we want our cities to be smart? https://t.co/QxDkQynYGe #InternetOfThings #SmartCity #SmartCities #IoT https://t.co/if2v…","Sarah-Jayne Gratton",grattongirl,"Tue, 14 May 2019 23:44:09 +0000", Foxtrot
1128445772641525761,https://twitter.com/statuses/1128445772641525761,1128445772641525761,"IoTNews » Octonion, the Brand Behind PIQ, Dives Deeper into IoT - Dealerscope https://t.co/TiqcSAISQs #ITNews on #IoT","Opine?IT by @OpineMediaGroup",OpineIT,"Tue, 14 May 2019 23:43:32 +0000", Foxtrot
1128445764584128512,https://twitter.com/statuses/1128445764584128512,1128445764584128512,"Are you at IoT World 2019? Visit us in Booth #1445 for your chance to win an Amazon Alexa Echo Show and learn about… https://t.co/Ogb3EwmKDb","AltSource, Inc",altsourceinc,"Tue, 14 May 2019 23:43:30 +0000", Foxtrot
1128445763804069888,https://twitter.com/statuses/1128445763804069888,1128445763804069888,"IoTNews » Octonion, the Brand Behind PIQ, Dives Deeper into IoT - Dealerscope https://t.co/2U1FvWMUrH by  #IoTNews #IoT","The IoT Cloud ?? by @OpineMediaGroup",TheIoTCloud,"Tue, 14 May 2019 23:43:30 +0000", Foxtrot
1127948164315529221,https://twitter.com/statuses/1127948164315529221,1128445615128682502,"RT @BoschSecurityEU: Our president @RueckertTanja will talk about how #IoT drives the Future Building at Bosch Connected World 2019, May 15…","Ricardo Niepel",RicardoNiepel,"Tue, 14 May 2019 23:42:54 +0000", Foxtrot
1128445541329920000,https://twitter.com/statuses/1128445541329920000,1128445541329920000,"Its The Latency Stupid https://t.co/PXo1a4p8K3  Old one but a good one  #endofnetworklatency #Tech #AWS #Networks… https://t.co/kcZA3wJvj0","ADARA Networks",adaranetworks,"Tue, 14 May 2019 23:42:37 +0000", Foxtrot
1128445483687354368,https://twitter.com/statuses/1128445483687354368,1128445483687354368,"Next-gen Google Assistant is crazy fast: #BigData #MachineLearning #AI #IoT CC: @motorcycletwitt… https://t.co/AkrgXsr3bU","Joe Bond",BigData_Joe,"Tue, 14 May 2019 23:42:23 +0000", Foxtrot
1128445466474098689,https://twitter.com/statuses/1128445466474098689,1128445466474098689,"Circuit Clinical Adds Big Data / AI Capabilities Partnership with CUBRC - AiThority Read more here:… https://t.co/Xw1aYDAjrz","Colin Bristow",BristowColin,"Tue, 14 May 2019 23:42:19 +0000", Foxtrot
1128445439945129984,https://twitter.com/statuses/1128445439945129984,1128445439945129984,"Could AIOps be answer to enterprise IoT security woes? - Tech Wire Asia https://t.co/V0SrW0RFxQ ??#Opines on #IoTSecurity #IoT","IoT Security ?? by @TheIoTCloud ??",IoTSecurity,"Tue, 14 May 2019 23:42:13 +0000", Foxtrot
1128445417111334912,https://twitter.com/statuses/1128445417111334912,1128445417111334912,"#RT @MikeQuindazzi: #digital tech with #VR enhancing brain surgeries &gt;&gt;&gt; @IntEngineering via @MikeQuindazzi &gt;&gt;&gt;… https://t.co/LsRAL4bxae","Adam Gabriel, #TOP?? #Influencer??",THEAdamGabriel,"Tue, 14 May 2019 23:42:07 +0000", Foxtrot
1128438674314678273,https://twitter.com/statuses/1128438674314678273,1128445413504065536,"RT @DellEMCOEM: Booth 202 is where you can have an interactive experience in “The World of the Future!” Come for the hands-on fun, stay to…","Ellen Chan",ellencatdell,"Tue, 14 May 2019 23:42:06 +0000", Foxtrot
1128444113647325184,https://twitter.com/statuses/1128444113647325184,1128445338354835456,"RT @ciro: Alex James @tinybigdata speaks at Data Science for Social Good workshop @TheWebConf about mining social media + sensors to detect…","Eduardo Graells-Garrido ??",carnby,"Tue, 14 May 2019 23:41:48 +0000", Foxtrot
1128419980670853121,https://twitter.com/statuses/1128419980670853121,1128445327969869825,"RT @DellTech: There’s a lot of hype around #IoT, but how do you implement a solution that works? CIO @baskiyer kicked off #IoTWorld this mo…","Intelligent Edge",EdgeIotAi,"Tue, 14 May 2019 23:41:46 +0000", Foxtrot
1128445218129420288,https://twitter.com/statuses/1128445218129420288,1128445218129420288,"IoTBlogs » AI, IoT Sales Opportunities Abound in the New Channel - Channel Partners https://t.co/i4msAydZ33 ??… https://t.co/QDeD4SuJM2","The IoT Cloud ?? by @OpineMediaGroup",TheIoTCloud,"Tue, 14 May 2019 23:41:20 +0000", Foxtrot
1128389778829975552,https://twitter.com/statuses/1128389778829975552,1128445209648553985,"RT @BluetoothSIG: Find out how retailers can unlock the potential of in-store IoT in this article from @TWICEonline: https://t.co/0uha4dQae…","TWICE",TWICEonline,"Tue, 14 May 2019 23:41:18 +0000", Foxtrot
1121383522726494208,https://twitter.com/statuses/1121383522726494208,1128445193793835013,"RT @IoTNowTransport: Notice anything different? ?? We've been hard at work giving the site a new look! Go see it for yourself https://t.co/Z…","Chai",kohta0228,"Tue, 14 May 2019 23:41:14 +0000", Foxtrot
1128445129751179264,https://twitter.com/statuses/1128445129751179264,1128445129751179264,"IoT Security Market Rising Trends &amp; New Technologies with Top Players To 2026 - World Chronicle… https://t.co/QJfht1fUZU","IoT Security ?? by @TheIoTCloud ??",IoTSecurity,"Tue, 14 May 2019 23:40:59 +0000", Foxtrot
1128296033748963328,https://twitter.com/statuses/1128296033748963328,1128445118774677509,"RT @dkopanoff: Top 10 things you need to know about #IoT attacks via @mikequindazzi @Fisher85M  #Infographic #CyberSecurity #infosec #Secur…","Christopher Burnette",Calcaware,"Tue, 14 May 2019 23:40:56 +0000", Foxtrot
1128440361846747147,https://twitter.com/statuses/1128440361846747147,1128444958015254528,"RT @DellEMCOEM: Here is the @NoodleAI data platform powered by #DellTechnologies ! Come to booth 202 to meet the @DellTech #IoT team &amp; @VMw…","Noodle.ai at #GartnerSCC this week",NoodleAI,"Tue, 14 May 2019 23:40:18 +0000", Foxtrot
1128444101454696448,https://twitter.com/statuses/1128444101454696448,1128444907503460352,"RT @adaranetworks: Bandwidth and Latency: It’s the Latency, Stupid (Part 2) https://t.co/4CSbzayg6B  #endofnetworklatency #Tech #AWS #Netwo…","SDx Academy",sdxacademy,"Tue, 14 May 2019 23:40:06 +0000", Foxtrot
1128444826385620998,https://twitter.com/statuses/1128444826385620998,1128444826385620998,"Endless digital threats, double digital security https://t.co/RtjpbIqkW5 #IoTSecurity #IoT #Security","IoT Security ?? by @TheIoTCloud ??",IoTSecurity,"Tue, 14 May 2019 23:39:46 +0000", Foxtrot
1128444786812248064,https://twitter.com/statuses/1128444786812248064,1128444786812248064,"I remember when #IBM engineers pioneered something for this a couple of years ago and some Giga folks made fun of t… https://t.co/rellHQCheC","Ryan A Boyles",theRab,"Tue, 14 May 2019 23:39:37 +0000", Foxtrot
1128444766608404480,https://twitter.com/statuses/1128444766608404480,1128444766608404480,"IR Tansmitter #sensor #IoT #SmartTech #tech https://t.co/wLCe1wHqgz","Software4iot",software4iot,"Tue, 14 May 2019 23:39:32 +0000", Foxtrot
1128432624932982784,https://twitter.com/statuses/1128432624932982784,1128444732827324416,"RT @NZIoTAlliance: Join the @TechweekNZ IoT #Hackathon to experiment and create #IoT applications! May 25-26, Auckland Uni: https://t.co/ZM…","TechweekNZ",TechweekNZ,"Tue, 14 May 2019 23:39:24 +0000", Foxtrot
1128308616455262209,https://twitter.com/statuses/1128308616455262209,1128444692616630272,"RT @tradeshownews: The Internet of Things Community – IoT Community, Announces Exclusive Agenda for its Acclaimed 3rd Annual IoT Slam Live…","Denise Hatzidakis",tweetsbydenise,"Tue, 14 May 2019 23:39:14 +0000", Foxtrot
1128444688216625153,https://twitter.com/statuses/1128444688216625153,1128444688216625153,"Animation: 200 Years of U.S. Immigration As Tree Rings https://t.co/BfwOfrCwG3 … #BigData #MachineLearning #AI #IoT… https://t.co/0rWTEv55Ax","Claire Harris",Claire_Harris82,"Tue, 14 May 2019 23:39:13 +0000", Foxtrot
1128444670529421318,https://twitter.com/statuses/1128444670529421318,1128444670529421318,"BlockchainIoT » Blockchain is the best vehicle for IoT - BusinessLine https://t.co/X1qGtfqDLP #Blockchain #IoT","The IoT Cloud ?? by @OpineMediaGroup",TheIoTCloud,"Tue, 14 May 2019 23:39:09 +0000", Foxtrot
1128444384234680320,https://twitter.com/statuses/1128444384234680320,1128444579114508288,"RT @terrinakamura: #IoT 101: Your Essential Guide to the Internet of Things https://t.co/gMS97plku2 #Tech https://t.co/pu1cS2fLWF","Security Testing",sectest9,"Tue, 14 May 2019 23:38:47 +0000", Foxtrot
1128419449634209794,https://twitter.com/statuses/1128419449634209794,1128444533467955200,"RT @nancyshemwell: We are so excited to bring this amazing #STEM program to #RTP - @girlscouts @GSNTX @IoTCommunity @IoTCommunity @sassoftw…","Denise Hatzidakis",tweetsbydenise,"Tue, 14 May 2019 23:38:36 +0000", Foxtrot
1128444521971216386,https://twitter.com/statuses/1128444521971216386,1128444521971216386,"Internet of Things Market to Expand at A Tremendous CAGR of +20% by 2025 Globally Owing to Rising Demand for Latest… https://t.co/sssKl2OJ0n","Milo Camacho",milocamj,"Tue, 14 May 2019 23:38:34 +0000", Foxtrot
1128444455621730304,https://twitter.com/statuses/1128444455621730304,1128444455621730304,"A new focus in IoT security - Federal News Network https://t.co/tqKpAc3XgO ??#Opines on #IoTSecurity #IoT","IoT Security ?? by @TheIoTCloud ??",IoTSecurity,"Tue, 14 May 2019 23:38:18 +0000", Foxtrot
1128125306395607040,https://twitter.com/statuses/1128125306395607040,1128444380430233600,"RT @WiproDigital: 8 attributes of early #AI adopters and #ecommerce shoppers &gt;&gt;&gt; via @MikeQuindazzi &gt;&gt;&gt; #ArtificialInteligence #MachineLear…","K.R.Rama Deepak",ramadeepak,"Tue, 14 May 2019 23:38:00 +0000", Foxtrot
1128444316580491264,https://twitter.com/statuses/1128444316580491264,1128444316580491264,"https://t.co/ka0NRRihhX Have fun   #fun #JavaScript #css3 #reactjs #python #iot #Android #Angular #AndroidQ #WiFi6… https://t.co/GPHdU1wvti","www.tech-pc-en-ict.nl",tech_pc_en_ict,"Tue, 14 May 2019 23:37:45 +0000", Foxtrot
1128444167284305920,https://twitter.com/statuses/1128444167284305920,1128444167284305920,"Smart cities and smarter hackers https://t.co/tGPhYwpJNo #intercity #technology #SmartCity #IoTSecurity #IoT #Security","IoT Security ?? by @TheIoTCloud ??",IoTSecurity,"Tue, 14 May 2019 23:37:09 +0000", Foxtrot
1128400630383546368,https://twitter.com/statuses/1128400630383546368,1128444148892069888,"RT @IainLJBrown: Legal, ethical implications of using artificial intelligence in hiring - Seattle Times  Read more here: https://t.co/42nko…","jayeshthakur",jayeshmthakur,"Tue, 14 May 2019 23:37:05 +0000", Foxtrot
1128421017909698561,https://twitter.com/statuses/1128421017909698561,1128444121725702144,"RT @vGazza: [video] @DellEMC Edge Data Center at #MWC19 https://t.co/2gozQN55R6 #EdgeComputing #IoT #Iwork4Dell","Intelligent Edge",EdgeIotAi,"Tue, 14 May 2019 23:36:58 +0000", Foxtrot
1128442617627328512,https://twitter.com/statuses/1128442617627328512,1128444043497701376,"RT @IoTCommunity: The @IoTCommunity is thrilled to announce @ClearBlade joins us as a Silver Corporate Member!  CEO, @esimone928 to present…","Denise Hatzidakis",tweetsbydenise,"Tue, 14 May 2019 23:36:40 +0000", Foxtrot
1129532910871048192,https://twitter.com/statuses/1129532910871048192,1129532910871048192,"Thanks @sunriseon7 &amp; @vquinn for the opportunity to talk about how 2 safeguard women from technology facilitated ab… https://t.co/rmAmk4YFlz","Julie Inman Grant",tweetinjules,"Fri, 17 May 2019 23:43:26 +0000", Charlie
1129532592779403264,https://twitter.com/statuses/1129532592779403264,1129532592779403264,"OPINION EXCHANGE | Artificial intelligence: Now taking the words right out of our mouths - Star Tribune  Read more… https://t.co/5HXiOfUDRH","Iain Brown, PhD",IainLJBrown,"Fri, 17 May 2019 23:42:10 +0000", Charlie
1129532554518958081,https://twitter.com/statuses/1129532554518958081,1129532554518958081,"@noopkat With some well defined topics including response IDs it is possible to do all sorts of things with mqtt. W… https://t.co/82pBTUy8AC","Chris Moorhouse",moorhouse_cm,"Fri, 17 May 2019 23:42:01 +0000", Charlie
1129245285429981184,https://twitter.com/statuses/1129245285429981184,1129532378379051009,"RT @agodgmt: ??YOUTUBE?? ??ALERT?? @agodgmt Subscribe to Agod YouTube Channel . . . #HipHop #100DaysOfCode ?? #AI #hiphopartist #soulmusic #BigD…","Security Testing",sectest9,"Fri, 17 May 2019 23:41:19 +0000", Charlie
1129532373073313794,https://twitter.com/statuses/1129532373073313794,1129532373073313794,"Mozilla Web of Things https://t.co/yLtKxFWJS1 #IoT","Internet of Things",TheIoT,"Fri, 17 May 2019 23:41:18 +0000", Charlie
1129532338545844224,https://twitter.com/statuses/1129532338545844224,1129532338545844224,"Com a progressiva redução dos custos dos sensores, do armazenamento de dados e da utilização da computação em nuvem… https://t.co/iXysumH52l","Brasil, País Digital",BRpaisdigital,"Fri, 17 May 2019 23:41:09 +0000", Charlie
1129532053052166145,https://twitter.com/statuses/1129532053052166145,1129532053052166145,"There´s a new section on the Obyte website about IoT ??? https://t.co/5NRtb6w4QR #Obyte #IoT #Hardware https://t.co/GOovZgSP27","Obyte",ObyteOrg,"Fri, 17 May 2019 23:40:01 +0000", Charlie
1129529792636825600,https://twitter.com/statuses/1129529792636825600,1129531991227953152,"RT @bintecelmeg_de: IoT technologies are moving toward a revolution of the manufacturing industry. Link &gt; https://t.co/CyslMeh2P9  @newsign…","#CrystalDelta",ClearDiff,"Fri, 17 May 2019 23:39:47 +0000", Charlie
1129253738236006400,https://twitter.com/statuses/1129253738236006400,1129531837729128448,"RT @HarbRimah: Enjoy #Twitter in #AR with #Apple #ARKit!  HT @jblefevre60   #MixedReality #IoT #VR  @SpirosMargaris @Ronald_vanLoon @Julez_…","saad",SaadSwifti,"Fri, 17 May 2019 23:39:10 +0000", Charlie
1129527768474095616,https://twitter.com/statuses/1129527768474095616,1129531807869952001,"RT @Enterprisenxt: Podcast: Manufacturer harnesses edge intelligence to build 'a core for the future.' With Len Chopin of CuBE Packaging So…","Intelligent Edge",EdgeIotAi,"Fri, 17 May 2019 23:39:03 +0000", Charlie
1129522744138391554,https://twitter.com/statuses/1129522744138391554,1129531627082850308,"RT @MikeQuindazzi: #5G in the #Smarthome will bring a host benefits &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #AI #Mobile #AR #VR #IoT #IIoT  #Wearab…","Loai K. Babgi",BabgiK,"Fri, 17 May 2019 23:38:20 +0000", Charlie
1126522718835359745,https://twitter.com/statuses/1126522718835359745,1129531273578459136,"RT @SchneiderNA: .@KevinBrown77 is on the cover of this month’s issue of @CIORetail! Click here to learn more about our #Edge story and mor…","Marie M",lifedrama26,"Fri, 17 May 2019 23:36:55 +0000", Charlie
